,Program Name,Program Type,Avg Days Between Inspections
1039,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,33.09090909090909
1040,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,33.09090909090909
1041,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,33.09090909090909
1042,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,33.09090909090909
1043,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC.,OUT OF SCHOOL CARE PROGRAM,33.09090909090909
1044,SEEDS OF S.P.I.C.E. EARLY LEARNING CENTRE INC. - VARSITY ACRES,OUT OF SCHOOL CARE PROGRAM,42.125
1045,SETON YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,37.659574468085104
1046,SETON YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,37.659574468085104
1047,SETON YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,37.659574468085104
1048,SHANE HOMES YMCA AT ROCKY RIDGE CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,69.21428571428571
1049,SHANE HOMES YMCA AT ROCKY RIDGE CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,69.21428571428571
1050,SHAN'Z CHILD CARE,OUT OF SCHOOL CARE PROGRAM,76.53846153846153
1051,SHAN'Z CHILD CARE,OUT OF SCHOOL CARE PROGRAM,76.53846153846153
1052,SHAN'Z CHILD CARE,OUT OF SCHOOL CARE PROGRAM,76.53846153846153
1053,SHAWNESSY DAYCARE,OUT OF SCHOOL CARE PROGRAM,25.257142857142856
1054,SHAWNESSY DAYCARE,OUT OF SCHOOL CARE PROGRAM,25.257142857142856
1055,SHAWNESSY DAYCARE,OUT OF SCHOOL CARE PROGRAM,25.257142857142856
1056,SHAWNESSY DAYCARE,OUT OF SCHOOL CARE PROGRAM,25.257142857142856
1057,SHAWNESSY DAYCARE,OUT OF SCHOOL CARE PROGRAM,25.257142857142856
1058,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,75.6304347826087
1059,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,75.6304347826087
1060,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,75.6304347826087
1061,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,75.6304347826087
1062,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,75.6304347826087
1063,SHINING WONDERS MONTESSORI PRESCHOOL & CHILD CARE,OUT OF SCHOOL CARE PROGRAM,84.2439024390244
1064,SILVER SPRINGS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,116.23333333333333
1065,SILVER SPRINGS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,116.23333333333333
1066,SKYVIEW EARLY LEARNING VILLAGE,OUT OF SCHOOL CARE PROGRAM,68.71428571428571
1067,SMALL HANDS GREAT TREASURES PLAYSCHOOL,OUT OF SCHOOL CARE PROGRAM,107.38095238095238
1068,SMART KIDS DAYCARE,OUT OF SCHOOL CARE PROGRAM,24.220338983050848
1069,SMART KIDS DAYCARE,OUT OF SCHOOL CARE PROGRAM,24.220338983050848
1070,SMART KIDS DAYCARE,OUT OF SCHOOL CARE PROGRAM,24.220338983050848
1071,SMART KIDS DAYCARE,OUT OF SCHOOL CARE PROGRAM,24.220338983050848
1072,SMART KIDS DAYCARE,OUT OF SCHOOL CARE PROGRAM,24.220338983050848
1073,SMART KIDS DAYCARE,OUT OF SCHOOL CARE PROGRAM,24.220338983050848
1074,SOCIETE PREMATERNELLE L'ARC-EN-CIEL,DAY CARE PROGRAM,87.0
1075,SOCIETE PREMATERNELLE L'ARC-EN-CIEL,DAY CARE PROGRAM,87.0
1076,SOCIETE PREMATERNELLE L'ARC-EN-CIEL,DAY CARE PROGRAM,87.0
1077,SOCIETE PREMATERNELLE L'ARC-EN-CIEL,DAY CARE PROGRAM,87.0
1078,SOMERSET CHILD CARE,OUT OF SCHOOL CARE PROGRAM,60.89473684210526
1079,SONSHINE PARK PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,133.24
1080,SOUTH CALGARY MONTESSORI CHILD CARE LTD.,OUT OF SCHOOL CARE PROGRAM,41.19277108433735
1081,ST. VLADIMIR'S SADOCHOK NURSERY SCHOOL,OUT OF SCHOOL CARE PROGRAM,81.95121951219512
1082,ST. VLADIMIR'S SADOCHOK NURSERY SCHOOL,OUT OF SCHOOL CARE PROGRAM,81.95121951219512
1083,ST. VLADIMIR'S SADOCHOK NURSERY SCHOOL,OUT OF SCHOOL CARE PROGRAM,81.95121951219512
1084,SUMMIT KIDS - ALL BOYS,OUT OF SCHOOL CARE PROGRAM,86.22727272727273
1085,SUMMIT KIDS - BLESSED MARIE-ROSE,OUT OF SCHOOL CARE PROGRAM,111.47058823529412
1086,SUMMIT KIDS - BONDAR,OUT OF SCHOOL CARE PROGRAM,43.345454545454544
1087,SUMMIT KIDS - BONDAR,OUT OF SCHOOL CARE PROGRAM,43.345454545454544
1088,SUMMIT KIDS - DOYLE,OUT OF SCHOOL CARE PROGRAM,95.27777777777777
1089,SUMMIT KIDS - HUNTINGTON,OUT OF SCHOOL CARE PROGRAM,105.28571428571429
1090,SUMMIT KIDS - NELLIE,OUT OF SCHOOL CARE PROGRAM,84.325
1091,SUMMIT KIDS - RIDEAU,OUT OF SCHOOL CARE PROGRAM,120.78571428571429
1092,SUMMIT KIDS - ST CECILIA,DAY CARE PROGRAM,113.92592592592592
1093,SUMMIT KIDS - ST CECILIA,DAY CARE PROGRAM,113.92592592592592
1094,SUMMIT KIDS - ST CECILIA,DAY CARE PROGRAM,113.92592592592592
1095,SUMMIT KIDS - ST JEROME,OUT OF SCHOOL CARE PROGRAM,70.8125
1096,SUMMIT KIDS - ST JEROME,OUT OF SCHOOL CARE PROGRAM,70.8125
1097,SUMMIT KIDS - ST JEROME,OUT OF SCHOOL CARE PROGRAM,70.8125
1098,SUMMIT KIDS - ST JEROME,OUT OF SCHOOL CARE PROGRAM,70.8125
1099,SUMMIT KIDS - ST JEROME,OUT OF SCHOOL CARE PROGRAM,70.8125
1100,SUMMIT KIDS - ST. VINCENT,OUT OF SCHOOL CARE PROGRAM,69.2439024390244
1101,SUMMIT KIDS - ST. VINCENT,OUT OF SCHOOL CARE PROGRAM,69.2439024390244
1102,SUMMIT KIDS - ST. VINCENT,OUT OF SCHOOL CARE PROGRAM,69.2439024390244
1103,SUMMIT KIDS - ST. VINCENT,OUT OF SCHOOL CARE PROGRAM,69.2439024390244
1104,SUMMIT KIDS - ST. VINCENT,OUT OF SCHOOL CARE PROGRAM,69.2439024390244
1105,SUMMIT KIDS - TERRACE ROAD,OUT OF SCHOOL CARE PROGRAM,87.1025641025641
1106,SUMMIT KIDS - WOM,OUT OF SCHOOL CARE PROGRAM,85.675
1107,SUMMIT START - RIVERVIEW,DAY CARE PROGRAM,136.27272727272728
1108,SUMMIT START - RIVERVIEW,DAY CARE PROGRAM,136.27272727272728
1109,SUN PILLARS ACADEMY INC.,OUT OF SCHOOL CARE PROGRAM,46.421052631578945
1110,SUN PILLARS ACADEMY INC.,OUT OF SCHOOL CARE PROGRAM,46.421052631578945
1111,SUNALTA STUDENT CARE,OUT OF SCHOOL CARE PROGRAM,78.875
1112,SUNNYSIDE PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,60.80701754385965
1113,SUNSHINE DAYCARE,DAY CARE PROGRAM,65.66037735849056
1114,SUNSHINE DAYCARE,DAY CARE PROGRAM,65.66037735849056
1115,SUNVALLEY INFANT CARE,OUT OF SCHOOL CARE PROGRAM,25.415384615384614
1116,SUNVALLEY INFANT CARE,OUT OF SCHOOL CARE PROGRAM,25.415384615384614
1117,SUNVALLEY INFANT CARE,OUT OF SCHOOL CARE PROGRAM,25.415384615384614
1118,SUNVALLEY KIDS MONTESSORI ACADIA,OUT OF SCHOOL CARE PROGRAM,16.967391304347824
1119,SUNVALLEY KIDS MONTESSORI ACADIA,OUT OF SCHOOL CARE PROGRAM,16.967391304347824
1120,SUNVALLEY KIDS MONTESSORI ACADIA,OUT OF SCHOOL CARE PROGRAM,16.967391304347824
1121,SUNVALLEY KIDS MONTESSORI ACADIA,OUT OF SCHOOL CARE PROGRAM,16.967391304347824
1122,SUNVALLEY KIDS MONTESSORI ACADIA,DAY CARE PROGRAM,16.967391304347824
1123,SUNVALLEY KIDS MONTESSORI ACADIA,DAY CARE PROGRAM,16.967391304347824
1124,SUNVALLEY KIDS MONTESSORI ACADIA,DAY CARE PROGRAM,16.967391304347824
1125,SUNVALLEY KIDS MONTESSORI MISSION,DAY CARE PROGRAM,31.227272727272727
1126,SUNVALLEY KIDS MONTESSORI MISSION,DAY CARE PROGRAM,31.227272727272727
1127,SUNVALLEY KIDS MONTESSORI MISSION,FAMILY DAY HOME,31.227272727272727
1128,SUNVALLEY KIDS MONTESSORI MISSION,FAMILY DAY HOME,31.227272727272727
1129,SUNVALLEY KIDS MONTESSORI MISSION,FAMILY DAY HOME,31.227272727272727
1130,SUNVALLEY KIDS MONTESSORI QUEENSLAND,OUT OF SCHOOL CARE PROGRAM,11.61437908496732
1131,SUNVALLEY KIDS MONTESSORI QUEENSLAND,OUT OF SCHOOL CARE PROGRAM,11.61437908496732
1132,SUNVALLEY KIDS MONTESSORI QUEENSLAND,OUT OF SCHOOL CARE PROGRAM,11.61437908496732
1133,SUNVALLEY KIDS MONTESSORI QUEENSLAND,OUT OF SCHOOL CARE PROGRAM,11.61437908496732
1134,SUNVALLEY KIDS MONTESSORI QUEENSLAND,OUT OF SCHOOL CARE PROGRAM,11.61437908496732
1135,SUNVALLEY KIDS MONTESSORI QUEENSLAND,OUT OF SCHOOL CARE PROGRAM,11.61437908496732
1136,TARADALE STUDENT CARE,OUT OF SCHOOL CARE PROGRAM,133.80769230769232
1137,TARADALE STUDENT CARE,OUT OF SCHOOL CARE PROGRAM,133.80769230769232
1138,TEDDY BEAR DAYCARE CENTRE,OUT OF SCHOOL CARE PROGRAM,81.69767441860465
1139,TEMPLE CHILD'S WAY,DAY CARE PROGRAM,39.51724137931034
1140,TEMPLE CHILD'S WAY,DAY CARE PROGRAM,39.51724137931034
1141,TEMPLE CHILD'S WAY,DAY CARE PROGRAM,39.51724137931034
1142,THE BLOSSOMS DAYCARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,41.62
1143,THE BLOSSOMS DAYCARE PROGRAM,DAY CARE PROGRAM,41.62
1144,THE BLOSSOMS DAYCARE PROGRAM,DAY CARE PROGRAM,41.62
1145,"THE BLOSSOMS DAYCARE, PRESCHOOL, OUT OF SCHOOL PROG (TEMPLE LOCATION)",DAY CARE PROGRAM,36.0
1146,"THE BLOSSOMS DAYCARE, PRESCHOOL, OUT OF SCHOOL PROG (TEMPLE LOCATION)",DAY CARE PROGRAM,36.0
1147,"THE BLOSSOMS DAYCARE, PRESCHOOL, OUT OF SCHOOL PROG (TEMPLE LOCATION)",DAY CARE PROGRAM,36.0
1148,"THE BLOSSOMS DAYCARE, PRESCHOOL, OUT OF SCHOOL PROG (TEMPLE LOCATION)",DAY CARE PROGRAM,36.0
1149,"THE BLOSSOMS DAYCARE, PRESCHOOL, OUT OF SCHOOL PROG (TEMPLE LOCATION)",DAY CARE PROGRAM,36.0
1150,THE BLOSSOMS OUT OF SCHOOL CARE PROGRAM,DAY CARE PROGRAM,53.16
1151,THE BLOSSOMS PRESCHOOL PROGRAM,DAY CARE PROGRAM,53.76190476190476
1152,THE CALGARY JEWISH ACADEMY,OUT OF SCHOOL CARE PROGRAM,51.203125
1153,THE CFS - DR. CLARA CHRISTIE LEARNING CENTRE,OUT OF SCHOOL CARE PROGRAM,59.82051282051282
1154,THE CHILDREN'S CENTRE DAYCARE & OUT OF SCHOOL CARE,DAY CARE PROGRAM,69.83333333333333
1155,THE CHILDREN'S CENTRE DAYCARE & OUT OF SCHOOL CARE,DAY CARE PROGRAM,69.83333333333333
1156,THE GLENCOE CLUB OUT OF SCHOOL CARE PROGRAM,DAY CARE PROGRAM,127.36363636363636
1157,THE GLENCOE CLUB PRESCHOOL PROGRAM,DAY CARE PROGRAM,76.66666666666667
1158,THE GLENCOE CLUB PRESCHOOL PROGRAM,DAY CARE PROGRAM,76.66666666666667
1159,THE HEARTLAND AGENCY,OUT OF SCHOOL CARE PROGRAM,37.08888888888889
1160,THE IMAGINATION TREE CHILDCARE CENTRE,DAY CARE PROGRAM,14.421052631578947
1161,THE IMAGINATION TREE CHILDCARE CENTRE,DAY CARE PROGRAM,14.421052631578947
1162,THE LEARNING TREE PRE-SCHOOL INC.,OUT OF SCHOOL CARE PROGRAM,100.14285714285714
1163,THE OAKRIDGE COMMUNITY ASSOCIATION BEFORE & AFTER SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,80.04761904761905
1164,THE OAKRIDGE COMMUNITY ASSOCIATION BEFORE & AFTER SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,80.04761904761905
1165,THORNHILL CHILD CARE - LUMINO CENTRE,DAY CARE PROGRAM,87.23076923076923
1166,TINKERBOX CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,81.2
1167,TINKERBOX CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,81.2
1168,TINKERBOX CHILD DEVELOPMENT CENTRE,OUT OF SCHOOL CARE PROGRAM,81.2
1169,TINY TOTS DAYCARE & PRESCHOOL INC.,FAMILY DAY HOME,23.426470588235293
1170,TINY TOWNE SCHOOLHOUSE,PRE-SCHOOL PROGRAM,154.5909090909091
1171,TOOLS FOR KIDS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,70.85714285714286
1172,TOPP KIDS OUT OF SCHOOL CLUB - COPPERFIELD,OUT OF SCHOOL CARE PROGRAM,131.7
1173,TOPP KIDS OUT OF SCHOOL CLUB - COPPERFIELD,OUT OF SCHOOL CARE PROGRAM,131.7
1174,TOPP KIDS OUT OF SCHOOL CLUB - COVENTRY HILLS,OUT OF SCHOOL CARE PROGRAM,125.42857142857143
1175,TOPP KIDS OUT OF SCHOOL CLUB - EVERGREEN,OUT OF SCHOOL CARE PROGRAM,104.15
1176,TOPP KIDS OUT OF SCHOOL CLUB - EVERGREEN,OUT OF SCHOOL CARE PROGRAM,104.15
1177,TOPP KIDS OUT OF SCHOOL CLUB - HOLY CHILD SCHOOL,OUT OF SCHOOL CARE PROGRAM,144.0
1178,TOPP KIDS OUT OF SCHOOL CLUB - MAPLE RIDGE ELEMENTARY,OUT OF SCHOOL CARE PROGRAM,88.88888888888889
1179,TOPP KIDS OUT OF SCHOOL CLUB - MCKENZIE LAKE SCHOOL,OUT OF SCHOOL CARE PROGRAM,111.71428571428571
1180,TOPP KIDS OUT OF SCHOOL CLUB - MCKENZIE LAKE SCHOOL,OUT OF SCHOOL CARE PROGRAM,111.71428571428571
1181,TOPP KIDS OUT OF SCHOOL CLUB - PRINCE OF WALES,OUT OF SCHOOL CARE PROGRAM,29.72340425531915
1182,TOPP KIDS OUT OF SCHOOL CLUB - PRINCE OF WALES,OUT OF SCHOOL CARE PROGRAM,29.72340425531915
1183,TOPP KIDS OUT OF SCHOOL CLUB - PRINCE OF WALES,OUT OF SCHOOL CARE PROGRAM,29.72340425531915
1184,TOPP KIDS OUT OF SCHOOL CLUB - ST PHILIP FINE ART SCHOOL,OUT OF SCHOOL CARE PROGRAM,49.15686274509804
1185,TOPP KIDS OUT OF SCHOOL CLUB - ST PHILIP FINE ART SCHOOL,OUT OF SCHOOL CARE PROGRAM,49.15686274509804
1186,TOT SPOT LIMITED,OUT OF SCHOOL CARE PROGRAM,160.0625
1187,TOT SPOT PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,182.2
1188,TRELLIS RENFREW HUB,OUT OF SCHOOL CARE PROGRAM,66.81818181818181
1189,TRELLIS RENFREW HUB,OUT OF SCHOOL CARE PROGRAM,66.81818181818181
1190,TRICO CENTRE OUT OF SCHOOL CARE PROGRAM,OUT OF SCHOOL CARE PROGRAM,84.92105263157895
1191,TUSCANY CLUB OUT OF SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,155.4375
1192,UNIQUE KIDS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,147.2173913043478
1193,UNIVERSITY CHILD CARE CENTRE - WEST CAMPUS,OUT OF SCHOOL CARE PROGRAM,64.66037735849056
1194,UNIVERSITY CHILD CARE CENTRE - WEST CAMPUS,OUT OF SCHOOL CARE PROGRAM,64.66037735849056
1195,UNIVERSITY CHILD CARE CENTRE - WEST CAMPUS,OUT OF SCHOOL CARE PROGRAM,64.66037735849056
1196,UNIVERSITY HEIGHTS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,138.3846153846154
1197,VARSITY PRE-SCHOOL AND OUT-OF-SCHOOL RECREATION PROGRAM,OUT OF SCHOOL CARE PROGRAM,44.148648648648646
1198,VARSITY PRE-SCHOOL AND OUT-OF-SCHOOL RECREATION PROGRAM,OUT OF SCHOOL CARE PROGRAM,44.148648648648646
1199,VISTA KIDS TOWN CHILD CARE,OUT OF SCHOOL CARE PROGRAM,36.90909090909091
1200,VISTA KIDS TOWN CHILD CARE,OUT OF SCHOOL CARE PROGRAM,36.90909090909091
1201,VISTA KIDS TOWN CHILD CARE,OUT OF SCHOOL CARE PROGRAM,36.90909090909091
1202,WALDEN CHILD CARE,OUT OF SCHOOL CARE PROGRAM,106.14285714285714
1203,WE CARE DAYCARE & OUT OF SCHOOL CARE,DAY CARE PROGRAM,30.32608695652174
1204,WEBBER ACADEMY FOUNDATION DAY CARE CENTRE AND WEBBER ACADEMY,OUT OF SCHOOL CARE PROGRAM,98.16666666666667
1205,WEBBER ACADEMY FOUNDATION DAYCARE CENTRE AND WEBBER ACADEMY,OUT OF SCHOOL CARE PROGRAM,99.70833333333333
1206,WEE KARE PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,111.85714285714286
1207,WEE KARE PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,111.85714285714286
1208,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1209,WEE WILD ONES BRIDGELAND,OUT OF SCHOOL CARE PROGRAM,12.873134328358208
1210,WEE WILD ONES BRIDGELAND,OUT OF SCHOOL CARE PROGRAM,12.873134328358208
1211,WEE WILD ONES BRIDGELAND,OUT OF SCHOOL CARE PROGRAM,12.873134328358208
1212,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1213,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1214,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1215,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1216,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1217,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1218,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1219,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1220,WEE WILD ONES BRIDGELAND,FAMILY DAY HOME,12.873134328358208
1221,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1222,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1223,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1224,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1225,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1226,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1227,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1228,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1229,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1230,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1231,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1232,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1233,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1234,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1235,WEE WILD ONES FAIRVIEW,DAY CARE PROGRAM,15.051020408163266
1236,WESTMOUNT STUDENT CARE,OUT OF SCHOOL CARE PROGRAM,108.15625
1237,WESTVIEW EDUCATION SOCIETY PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,135.75
1238,WHITEFIELD DAYCARE AND AFTER SCHOOL,DAY CARE PROGRAM,50.43283582089552
1239,WHITEFIELD DAYCARE AND AFTER SCHOOL,DAY CARE PROGRAM,50.43283582089552
1240,WILDWOOD PLAY SCHOOL,OUT OF SCHOOL CARE PROGRAM,134.6153846153846
1241,WILDWOOD PLAY SCHOOL,OUT OF SCHOOL CARE PROGRAM,134.6153846153846
1242,WILDWOOD PLAY SCHOOL,OUT OF SCHOOL CARE PROGRAM,134.6153846153846
1243,WILLOW PARK PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,136.64
1244,WILLOW PARK PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,136.64
1245,WILLOWBRAE ACADEMY EAST HILLS,FAMILY DAY HOME,72.8125
1246,WILLOWBRAE ACADEMY ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,43.794117647058826
1247,WILLOWBRAE ACADEMY ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,43.794117647058826
1248,WILLOWBRAE ACADEMY ROYAL OAK,OUT OF SCHOOL CARE PROGRAM,43.794117647058826
1249,WILLOWBRAE CHILDCARE ACADEMY CORNERSTONE,FAMILY DAY HOME,32.516129032258064
1250,WILLOWBRAE CHILDCARE ACADEMY CORNERSTONE,FAMILY DAY HOME,32.516129032258064
1251,WING KEI MONTESSORI SCHOOL,DAY CARE PROGRAM,42.4
1252,WING KEI MONTESSORI SCHOOL,DAY CARE PROGRAM,42.4
1253,WING KEI MONTESSORI SCHOOL,DAY CARE PROGRAM,42.4
1254,WINSTON HEIGHTS DAYCARE,OUT OF SCHOOL CARE PROGRAM,39.42857142857143
1255,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1256,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1257,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1258,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1259,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1260,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1261,WONDERLAND ACADEMY LTD.,OUT OF SCHOOL CARE PROGRAM,43.3125
1262,YWCA CHILD CARE CENTRE,FAMILY DAY HOME,55.672413793103445
1263,YWCA CHILD CARE CENTRE,FAMILY DAY HOME,55.672413793103445
1264,YWCA CHILD CARE CENTRE,FAMILY DAY HOME,55.672413793103445
1265,YWCA CHILD CARE CENTRE,FAMILY DAY HOME,55.672413793103445
1266,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
1267,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
1268,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
1269,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
1270,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
1271,ZEBRA CROSSING ACADEMY,OUT OF SCHOOL CARE PROGRAM,7.623076923076923
1272,NORTHMOUNT STUDENT CARE,FACILITY-BASED PROGRAM,144.20833333333334
1273,WESTMOUNT STUDENT CARE,FACILITY-BASED PROGRAM,108.15625
1274,BRIGHT STARS PRESCHOOL,FACILITY-BASED PROGRAM,72.9375
1275,SUMMIT KIDS - TERRACE ROAD,FACILITY-BASED PROGRAM,87.1025641025641
1276,LES PETITS GEANTS,FACILITY-BASED PROGRAM,92.47368421052632
1277,PARKLAND PRESCHOOL,FACILITY-BASED PROGRAM,103.53125
1278,CLEVER DAYCARE LTD.,FACILITY-BASED PROGRAM,21.751552795031056
1279,RENERT JUNIOR KINDERGARTEN,FACILITY-BASED PROGRAM,119.54545454545455
1280,TEDDY BEAR DAYCARE CENTRE,FACILITY-BASED PROGRAM,81.69767441860465
1281,A2Z KIDZ ED.,FACILITY-BASED PROGRAM,29.04237288135593
1282,ROYAL DAYCARE CENTER,FACILITY-BASED PROGRAM,32.13559322033898
1283,TINKERBOX CHILD DEVELOPMENT CENTRE,FACILITY-BASED PROGRAM,81.2
1284,FUELING BRAINS ACADEMY MCKNIGHT,FACILITY-BASED PROGRAM,17.50877192982456
1285,FUELING BRAINS ACADEMY MCKNIGHT,FACILITY-BASED PROGRAM,17.50877192982456
1286,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,FACILITY-BASED PROGRAM,36.208333333333336
1287,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,FACILITY-BASED PROGRAM,36.208333333333336
1288,CAPTAIN JOHN PALLISER PRE-KINDERGARTEN AND OUT OF SCHOOL CARE,FACILITY-BASED PROGRAM,36.208333333333336
1289,KIDS & COMPANY - MARDA LOOP,FACILITY-BASED PROGRAM,29.12121212121212
1290,KIDS & COMPANY - MARDA LOOP,FACILITY-BASED PROGRAM,29.12121212121212
1291,KIDS & COMPANY - MARDA LOOP,FACILITY-BASED PROGRAM,29.12121212121212
1292,1ST CLASS AFTER CLASS - ST. ALBERT,OUT OF SCHOOL CARE PROGRAM,145.0
1293,1ST CLASS AFTER CLASS - ST. ISABELLA,OUT OF SCHOOL CARE PROGRAM,136.1818181818182
1294,1ST CLASS AFTER CLASS-NEW BRIGHTON,OUT OF SCHOOL CARE PROGRAM,84.84615384615384
1295,2000 DAYS PRE-KINDERGARTEN,DAY CARE PROGRAM,62.945454545454545
1296,A CHILD FIRST PRESCHOOL INC. - EVERGREEN,OUT OF SCHOOL CARE PROGRAM,133.58333333333334
1297,ABC PROGRAM,OUT OF SCHOOL CARE PROGRAM,40.71764705882353
1298,ACTIVE EXPLORERS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,96.18518518518519
1299,ACTIVE EXPLORERS PRESCHOOL,OUT OF SCHOOL CARE PROGRAM,96.18518518518519
1300,ACTIVE START COUNTRY HILLS,FAMILY DAY HOME,10.458563535911603
1301,ACTIVE START COUNTRY HILLS,FAMILY DAY HOME,10.458563535911603
1302,ADVENTURERS SCHOOL AGE CARE LTD. MSGR N. ANDERSON,OUT OF SCHOOL CARE PROGRAM,131.36
1303,ADVENTURES CHILD CARE 6,DAY CARE PROGRAM,45.93103448275862
1304,AKIVA  ACADEMY,OUT OF SCHOOL CARE PROGRAM,71.84444444444445
1305,ALADDIN AFTER SCHOOL CARE,OUT OF SCHOOL CARE PROGRAM,91.06451612903226
1306,ALBERT PARK CHILD CARE CENTRE,OUT OF SCHOOL CARE PROGRAM,67.05882352941177
